source,target,weight
registration,receive,0
registration,received,0
registration,receives,0
registration,recent,0
registration,recommended,0
registration,reduce,0
registration,registration,0
registration,relative,0
registration,remedy,0
registration,reports,0
registration,reset,0
registration,result,0
registration,revised,0
registration,said,1
registration,seen,0
registration,septemberoctober,0
registration,services,0
registration,size,0
registration,state,0
registration,steps,0
registration,studied,0
registration,superior,0
registration,swipe,0
registration,take,0
registration,taxpayers,0
registration,term,0
registration,termend,0
registration,thanks,0
registration,title,0
registration,took,0
registration,topics,0
registration,two,0
registration,urged,0
registration,voters,0
registration,wards,0
registration,welfare,0
registration,well,0
registration,widespread,0
relative,accepted,0
relative,achieve,0
relative,act,0
relative,administration,0
relative,administrators,0
relative,allen,0
relative,also,0
relative,ambiguous,0
relative,among,0
relative,appointment,0
relative,appraisers,0
relative,assistance,0
relative,atlanta,0
relative,atlantas,0
relative,automobile,0
relative,available,0
relative,awarding,0
relative,believes,0
relative,best,0
relative,burden,0
relative,charge,0
relative,charged,0
relative,child,0
relative,city,1
relative,clerical,0
relative,combined,0
relative,commented,0
relative,committee,0
relative,compensation,0
relative,conducted,0
relative,considering,1
relative,continue,0
relative,cost,0
relative,counties,0
relative,county,0
relative,court,0
relative,date,0
relative,department,0
relative,departments,0
relative,deserves,0
relative,disable,0
relative,disproportionate,0
relative,distribute,0
relative,distribution,0
relative,durwood,0
relative,effected,0
relative,effective,0
relative,efficiency,0
relative,election,1
relative,enabling,0
relative,end,0
relative,evidence,0
relative,exception,0
relative,executive,0
relative,experienced,0
relative,failure,0
relative,federal,0
relative,feel,0
relative,fees,0
relative,find,0
relative,fire,0
relative,fit,0
relative,follow,0
relative,foster,0
relative,friday,0
relative,fulton,0
relative,funds,0
relative,future,0
relative,general,0
relative,generally,0
relative,georgias,0
relative,governments,0
relative,grand,0
relative,granted,0
relative,greater,0
relative,guardians,0
relative,handful,1
relative,handling,0
relative,hardfought,0
relative,homes,0
relative,however,0
relative,implementation,0
relative,improving,0
relative,inadequate,0
relative,interest,1
relative,inure,0
relative,investigate,0
relative,investigation,0
relative,irregularities,0
relative,items,0
relative,ivan,0
relative,judge,0
relative,jurors,0
relative,jury,1
relative,lacking,0
relative,law,0
relative,laws,0
relative,legislators,0
relative,legislature,0
relative,less,0
relative,major,0
relative,manner,0
relative,many,0
relative,may,0
relative,mayornominate,0
relative,merger,0
relative,might,0
relative,modernizing,0
relative,money,0
relative,nevertheless,0
relative,next,0
relative,none,0
relative,number,1
relative,offices,0
relative,often,0
relative,one,0
relative,operated,0
relative,orderly,0
relative,ordinarys,0
relative,outgoing,0
relative,outmoded,0
relative,overall,0
relative,personnel,0
relative,place,0
relative,policies,0
relative,populous,0
relative,portion,0
relative,possible,0
relative,practices,0
relative,praise,0
relative,presentments,0
relative,primary,0
relative,problem,0
relative,produced,0
relative,program,0
relative,proportionate,0
relative,proposed,0
relative,protected,0
relative,provide,0
relative,purchasing,0
relative,pye,0
relative,realize,0
relative,receive,0
relative,received,1
relative,receives,0
relative,recent,0
relative,recommended,0
relative,reduce,0
relative,registration,0
relative,relative,0
relative,remedy,0
relative,reports,1
relative,reset,0
relative,result,0
relative,revised,0
relative,said,1
relative,seen,0
relative,septemberoctober,0
relative,services,0
relative,size,1
relative,state,0
relative,steps,0
relative,studied,0
relative,superior,0
relative,swipe,0
relative,take,0
relative,taxpayers,0
relative,term,0
relative,termend,0
relative,thanks,0
relative,title,0
relative,took,0
relative,topics,0
relative,two,0
relative,urged,0
relative,voters,1
relative,wards,0
relative,welfare,0
relative,well,0
relative,widespread,1
remedy,accepted,0
remedy,achieve,0
remedy,act,0
remedy,administration,0
remedy,administrators,0
remedy,allen,0
remedy,also,0
remedy,ambiguous,0
remedy,among,0
remedy,appointment,0
remedy,appraisers,0
remedy,assistance,0
remedy,atlanta,0
remedy,atlantas,0
remedy,automobile,0
remedy,available,0
remedy,awarding,0
remedy,believes,0
remedy,best,0
remedy,burden,0
remedy,charge,0
remedy,charged,0
remedy,child,0
remedy,city,1
remedy,clerical,0
remedy,combined,0
remedy,commented,0
remedy,committee,0
remedy,compensation,0
remedy,conducted,0
remedy,considering,0
remedy,continue,0
remedy,cost,0
remedy,counties,0
remedy,county,0
remedy,court,0
remedy,date,0
remedy,department,0
remedy,departments,0
remedy,deserves,0
remedy,disable,0
remedy,disproportionate,0
remedy,distribute,0
remedy,distribution,0
remedy,durwood,0
remedy,effected,0
remedy,effective,0
remedy,efficiency,0
remedy,election,0
remedy,enabling,0
remedy,end,0
remedy,evidence,0
remedy,exception,0
remedy,executive,0
remedy,experienced,0
remedy,failure,0
remedy,federal,0
remedy,feel,0
remedy,fees,0
remedy,find,0
remedy,fire,0
remedy,fit,0
remedy,follow,0
remedy,foster,0
remedy,friday,0
remedy,fulton,0
remedy,funds,0
remedy,future,0
remedy,general,0
remedy,generally,0
remedy,georgias,0
remedy,governments,0
remedy,grand,0
remedy,granted,0
remedy,greater,0
remedy,guardians,0
remedy,handful,0
remedy,handling,0
remedy,hardfought,0
remedy,homes,0
remedy,however,0
remedy,implementation,0
remedy,improving,0
remedy,inadequate,0
remedy,interest,0
remedy,inure,0
remedy,investigate,0
remedy,investigation,0
remedy,irregularities,0
remedy,items,0
remedy,ivan,0
remedy,judge,0
remedy,jurors,0
remedy,jury,0
remedy,lacking,0
remedy,law,0
remedy,laws,0
remedy,legislators,0
remedy,legislature,0
remedy,less,0
remedy,major,0
remedy,manner,0
remedy,many,0
remedy,may,0
remedy,mayornominate,0
remedy,merger,0
remedy,might,0
remedy,modernizing,0
remedy,money,0
remedy,nevertheless,0
remedy,next,0
remedy,none,0
remedy,number,0
remedy,offices,0
remedy,often,0
remedy,one,0
remedy,operated,0
remedy,orderly,0
remedy,ordinarys,0
remedy,outgoing,0
remedy,outmoded,0
remedy,overall,0
remedy,personnel,0
remedy,place,0
remedy,policies,0
remedy,populous,0
remedy,portion,0
remedy,possible,0
remedy,practices,0
remedy,praise,0
remedy,presentments,0
remedy,primary,0
remedy,problem,1
remedy,produced,0
remedy,program,0
remedy,proportionate,0
remedy,proposed,0
remedy,protected,0
remedy,provide,0
remedy,purchasing,0
remedy,pye,0
remedy,realize,0
remedy,receive,0
remedy,received,0
remedy,receives,0
remedy,recent,0
remedy,recommended,0
remedy,reduce,0
remedy,registration,0
remedy,relative,0
remedy,remedy,0
remedy,reports,0
remedy,reset,0
remedy,result,0
remedy,revised,0
remedy,said,0
remedy,seen,0
remedy,septemberoctober,0
remedy,services,0
remedy,size,0
remedy,state,0
remedy,steps,1
remedy,studied,0
remedy,superior,0
remedy,swipe,0
remedy,take,1
remedy,taxpayers,0
remedy,term,0
remedy,termend,0
remedy,thanks,0
remedy,title,0
remedy,took,0
remedy,topics,0
remedy,two,0
remedy,urged,1
remedy,voters,0
remedy,wards,0
remedy,welfare,0
remedy,well,0
remedy,widespread,0
reports,accepted,0
reports,achieve,0
reports,act,0
reports,administration,0
reports,administrators,0
reports,allen,1
reports,also,0
reports,ambiguous,0
reports,among,0
reports,appointment,0
reports,appraisers,0
reports,assistance,0
reports,atlanta,0
reports,atlantas,0
reports,automobile,0
reports,available,0
reports,awarding,0
reports,believes,0
reports,best,0
reports,burden,0
reports,charge,0
reports,charged,1
reports,child,0
reports,city,1
reports,clerical,0
reports,combined,0
reports,commented,0
reports,committee,0
reports,compensation,0
reports,conducted,0
reports,considering,1
reports,continue,0
reports,cost,0
reports,counties,0
reports,county,0
reports,court,1
reports,date,0
reports,department,0
reports,departments,0
reports,deserves,0
reports,disable,0
reports,disproportionate,0
reports,distribute,0
reports,distribution,0
reports,durwood,1
reports,effected,0
reports,effective,0
reports,efficiency,0
reports,election,1
reports,enabling,0
reports,end,0
reports,evidence,0
reports,exception,0
reports,executive,0
reports,experienced,0
reports,failure,0
reports,federal,0
reports,feel,0
reports,fees,0
reports,find,0
reports,fire,0
reports,fit,0
reports,follow,0
reports,foster,0
reports,friday,0
reports,fulton,1
reports,funds,0
reports,future,0
reports,general,0
reports,generally,0
reports,georgias,0
reports,governments,0
reports,grand,0
reports,granted,0
reports,greater,0
reports,guardians,0
reports,handful,1
reports,handling,0
reports,hardfought,1
reports,homes,0
reports,however,0
reports,implementation,0
reports,improving,0
reports,inadequate,0
reports,interest,1
reports,inure,0
reports,investigate,1
reports,investigation,0
reports,irregularities,1
reports,items,0
reports,ivan,1
reports,judge,1
reports,jurors,0
reports,jury,2
reports,lacking,0
reports,law,0
reports,laws,0
reports,legislators,0
reports,legislature,0
reports,less,0
reports,major,0
reports,manner,0
reports,many,0
reports,may,0
reports,mayornominate,1
reports,merger,0
reports,might,0
reports,modernizing,0
reports,money,0
reports,nevertheless,0
reports,next,0
reports,none,0
reports,number,1
reports,offices,0
reports,often,0
reports,one,0
reports,operated,0
reports,orderly,0
reports,ordinarys,0
reports,outgoing,0
reports,outmoded,0
reports,overall,0
reports,personnel,0
reports,place,0
reports,policies,0
reports,populous,0
reports,portion,0
reports,possible,1
reports,practices,0
reports,praise,0
reports,presentments,0
reports,primary,1
reports,problem,0
reports,produced,0
reports,program,0
reports,proportionate,0
reports,proposed,0
reports,protected,0
reports,provide,0
reports,purchasing,0
reports,pye,1
reports,realize,0
reports,receive,0
reports,received,1
reports,receives,0
reports,recent,0
reports,recommended,0
reports,reduce,0
reports,registration,0
reports,relative,1
reports,remedy,0
reports,reports,0
reports,reset,0
reports,result,0
reports,revised,0
reports,said,1
reports,seen,0
reports,septemberoctober,1
reports,services,0
reports,size,1
reports,state,0
reports,steps,0
reports,studied,0
reports,superior,1
reports,swipe,0
reports,take,0
reports,taxpayers,0
reports,term,1
reports,termend,0
reports,thanks,0
reports,title,0
reports,took,0
reports,topics,0
reports,two,0
reports,urged,0
reports,voters,1
reports,wards,0
reports,welfare,0
reports,well,0
reports,widespread,1
reset,accepted,0
reset,achieve,0
reset,act,0
reset,administration,0
reset,administrators,0
reset,allen,0
reset,also,0
reset,ambiguous,0
reset,among,0
reset,appointment,0
reset,appraisers,0
reset,assistance,0
reset,atlanta,0
reset,atlantas,0
reset,automobile,0
reset,available,0
reset,awarding,0
reset,believes,0
reset,best,0
reset,burden,0
reset,charge,0
reset,charged,0
reset,child,0
reset,city,0
reset,clerical,0
reset,combined,0
reset,commented,0
reset,committee,0
reset,compensation,0
reset,conducted,0
reset,considering,0
reset,continue,0
reset,cost,0
reset,counties,0
reset,county,0
reset,court,0
reset,date,1
reset,department,0
reset,departments,0
reset,deserves,0
reset,disable,0
reset,disproportionate,0
reset,distribute,0
reset,distribution,0
reset,durwood,0
reset,effected,1
reset,effective,1
reset,efficiency,0
reset,election,0
reset,enabling,1
reset,end,0
reset,evidence,0
reset,exception,0
reset,executive,0
reset,experienced,0
reset,failure,0
reset,federal,0
reset,feel,0
reset,fees,0
reset,find,0
reset,fire,0
reset,fit,0
reset,follow,0
reset,foster,0
reset,friday,0
reset,fulton,0
reset,funds,1
reset,future,0
reset,general,0
reset,generally,0
reset,georgias,0
reset,governments,0
reset,grand,0
reset,granted,0
reset,greater,0
reset,guardians,0
reset,handful,0
reset,handling,0
reset,hardfought,0
reset,homes,0
reset,however,0
reset,implementation,1
reset,improving,0
reset,inadequate,0
reset,interest,0
reset,inure,0
reset,investigate,0
reset,investigation,0
reset,irregularities,0
reset,items,0
reset,ivan,0
reset,judge,0
reset,jurors,0
reset,jury,0
reset,lacking,0
reset,law,1
reset,laws,0
reset,legislators,0
reset,legislature,1
reset,less,0
reset,major,0
reset,manner,0
reset,many,0
reset,may,1
reset,mayornominate,0
reset,merger,0
reset,might,0
reset,modernizing,0
reset,money,0
reset,nevertheless,0
reset,next,1
reset,none,0
reset,number,0
reset,offices,0
reset,often,0
reset,one,0
reset,operated,0
reset,orderly,1
reset,ordinarys,0
reset,outgoing,0
reset,outmoded,0
reset,overall,0
reset,personnel,0
reset,place,0
reset,policies,0
reset,populous,0
reset,portion,0
reset,possible,0
reset,practices,0
reset,praise,0
reset,presentments,0
reset,primary,0
reset,problem,0
reset,produced,0
reset,program,0
reset,proportionate,0
reset,proposed,0
reset,protected,0
reset,provide,1
reset,purchasing,0
reset,pye,0
reset,realize,0
reset,receive,0
reset,received,0
reset,receives,0
reset,recent,0
reset,recommended,0
reset,reduce,0
reset,registration,0
reset,relative,0
reset,remedy,0
reset,reports,0
reset,reset,0
reset,result,0
reset,revised,0
reset,said,0
reset,seen,0
reset,septemberoctober,0
reset,services,0
reset,size,0
reset,state,0
reset,steps,0
reset,studied,0
reset,superior,0
reset,swipe,0
reset,take,0
reset,taxpayers,0
reset,term,0
reset,termend,0
reset,thanks,0
reset,title,0
reset,took,0
reset,topics,0
reset,two,0
reset,urged,1
reset,voters,0
reset,wards,0
reset,welfare,0
reset,well,0
reset,widespread,0
result,accepted,0
